id_producao,id_data,id_maquina,id_turno,tempo_disponivel_min,tempo_paradas_planejadas_min,tempo_paradas_naoplan_min,tempo_operacao_min,qtd_planejada,qtd_produzida,qtd_refugo,qtd_retrabalho,tempo_ciclo_ideal_seg
1594,49,11,2,480,44,26,410,3600,2771,99,31,2.7
1595,49,12,1,480,56,17,407,1800,1370,47,20,8.0
1596,49,12,2,480,43,28,409,1800,1637,75,25,8.0
1597,50,1,1,480,32,52,396,2700,2589,79,34,4.5
1598,50,1,2,480,40,21,419,2700,2302,102,49,4.5
1599,50,1,3,480,40,38,402,2700,2097,69,24,4.5
1600,50,2,1,480,53,16,411,2700,2216,116,49,4.8
1601,50,2,2,480,42,41,397,2700,2047,66,27,4.8
1602,50,2,3,480,53,29,398,2700,2255,97,40,4.8
1603,50,3,1,480,45,99,336,2700,2326,102,45,5.0
1604,50,3,2,480,33,87,360,2700,2526,121,44,5.0
1605,50,3,3,480,36,100,344,2700,2280,76,30,5.0
1606,50,4,1,480,47,70,363,1800,1614,62,29,6.0
1607,50,4,2,480,52,39,389,1800,1536,76,33,6.0
1608,50,4,3,480,60,99,321,1800,1720,63,20,6.0
1609,50,5,1,480,49,32,399,1800,1721,82,37,6.2
1610,50,5,2,480,36,19,425,1800,1708,65,16,6.2
1611,50,5,3,480,37,24,419,1800,1523,55,16,6.2
1612,50,6,1,480,39,9,432,3600,2945,132,43,3.5
1613,50,6,2,480,31,25,424,3600,3318,176,75,3.5
1614,50,6,3,480,60,16,404,3600,3316,112,26,3.5
1615,50,7,1,480,30,28,422,3600,3368,122,26,3.8
1616,50,7,2,480,60,59,361,3600,3411,158,43,3.8
1617,50,7,3,480,55,6,419,3600,3136,147,39,3.8
1618,50,8,1,480,48,39,393,1800,1478,71,14,7.0
1619,50,8,2,480,36,46,398,1800,1495,65,14,7.0
1620,50,8,3,480,56,46,378,1800,1440,68,29,7.0
1621,50,9,1,480,39,36,405,1800,1647,64,24,7.5
1622,50,9,2,480,39,6,435,1800,1476,45,9,7.5
1623,50,9,3,480,56,13,411,1800,1518,79,34,7.5
1624,50,10,1,480,49,82,349,3600,2902,73,22,2.5
1625,50,10,2,480,38,51,391,3600,2880,66,13,2.5
1626,50,10,3,480,35,112,333,3600,3284,84,28,2.5
1627,50,11,1,480,45,5,430,3600,3434,141,59,2.7
1628,50,11,2,480,58,21,401,3600,3176,123,25,2.7
1629,50,11,3,480,58,37,385,3600,3410,107,21,2.7
1630,50,12,1,480,40,14,426,1800,1492,51,18,8.0
1631,50,12,2,480,54,17,409,1800,1351,48,23,8.0
1632,50,12,3,480,30,23,427,1800,1677,78,35,8.0
1633,51,1,1,480,39,5,436,2700,2572,106,44,4.5
1634,51,1,2,480,32,9,439,2700,2203,98,28,4.5
1635,51,1,3,480,36,60,384,2700,2025,84,37,4.5
1636,51,2,1,480,52,38,390,2700,2645,99,28,4.8
1637,51,2,2,480,48,10,422,2700,2065,114,41,4.8
1638,51,2,3,480,55,18,407,2700,2347,107,29,4.8
1639,51,3,1,480,33,77,370,2700,2342,119,25,5.0
1640,51,3,2,480,41,109,330,2700,2526,86,17,5.0
1641,51,3,3,480,60,111,309,2700,2390,80,26,5.0
1642,51,4,1,480,50,94,336,1800,1597,59,18,6.0
1643,51,4,2,480,52,63,365,1800,1683,87,31,6.0
1644,51,4,3,480,58,39,383,1800,1475,59,17,6.0
1645,51,5,1,480,45,19,416,1800,1468,80,23,6.2
1646,51,5,2,480,40,21,419,1800,1568,49,11,6.2
1647,51,5,3,480,39,36,405,1800,1542,63,27,6.2
1648,51,6,1,480,44,13,423,3600,3052,118,34,3.5
1649,51,6,2,480,34,10,436,3600,2743,83,36,3.5
1650,51,6,3,480,38,6,436,3600,2808,101,48,3.5
1651,51,7,1,480,54,7,419,3600,3287,139,49,3.8
1652,51,7,2,480,40,14,426,3600,3499,124,54,3.8
1653,51,7,3,480,31,36,413,3600,2876,136,43,3.8
1654,51,8,1,480,45,54,381,1800,1386,60,28,7.0
1655,51,8,2,480,43,9,428,1800,1414,55,21,7.0
1656,51,8,3,480,50,47,383,1800,1750,94,23,7.0
1657,51,9,1,480,39,38,403,1800,1385,74,19,7.5
1658,51,9,2,480,39,59,382,1800,1535,69,15,7.5
1659,51,9,3,480,55,51,374,1800,1735,93,40,7.5
1660,51,10,1,480,46,99,335,3600,2970,104,29,2.5
1661,51,10,2,480,37,104,339,3600,3224,70,33,2.5
1662,51,10,3,480,48,60,372,3600,2764,90,26,2.5
1663,51,11,1,480,42,29,409,3600,2848,96,46,2.7
1664,51,11,2,480,32,45,403,3600,2768,96,28,2.7
1665,51,11,3,480,37,45,398,3600,3096,75,25,2.7
1666,51,12,1,480,55,32,393,1800,1362,41,9,8.0
1667,51,12,2,480,33,39,408,1800,1703,51,24,8.0
1668,51,12,3,480,41,49,390,1800,1698,72,28,8.0
1669,52,1,1,480,38,7,435,2700,2321,120,51,4.5
1670,52,1,2,480,46,58,376,2700,2094,69,30,4.5
1671,52,1,3,480,47,34,399,2700,2324,110,50,4.5
1672,52,2,1,480,37,35,408,2700,2498,124,38,4.8
1673,52,2,2,480,33,21,426,2700,2522,100,47,4.8
1674,52,2,3,480,41,41,398,2700,2061,111,43,4.8
1675,52,3,1,480,43,104,333,2700,2493,118,42,5.0
1676,52,3,2,480,35,76,369,2700,2529,132,33,5.0
1677,52,3,3,480,49,113,318,2700,2570,113,44,5.0
1678,52,4,1,480,33,105,342,1800,1466,71,32,6.0
1679,52,4,2,480,39,106,335,1800,1561,53,11,6.0
1680,52,4,3,480,46,106,328,1800,1370,61,19,6.0
1681,52,5,1,480,59,26,395,1800,1476,67,24,6.2
1682,52,5,2,480,45,24,411,1800,1379,51,23,6.2
1683,52,5,3,480,59,17,404,1800,1644,90,39,6.2
1684,52,6,1,480,46,36,398,3600,3452,111,37,3.5
1685,52,6,2,480,49,20,411,3600,3230,131,37,3.5
1686,52,6,3,480,59,47,374,3600,3121,119,58,3.5
1687,52,7,1,480,41,19,420,3600,3420,140,57,3.8
1688,52,7,2,480,59,37,384,3600,3404,138,32,3.8
1689,52,7,3,480,39,50,391,3600,3177,148,67,3.8
1690,52,8,1,480,41,15,424,1800,1419,56,17,7.0
1691,52,8,2,480,53,23,404,1800,1430,62,29,7.0
1692,52,8,3,480,43,13,424,1800,1698,64,21,7.0
1693,52,9,1,480,54,12,414,1800,1415,43,20,7.5
1694,52,9,2,480,44,5,431,1800,1449,46,22,7.5
1695,52,9,3,480,47,51,382,1800,1626,87,26,7.5
1696,52,10,1,480,44,94,342,3600,2732,66,29,2.5
1697,52,10,2,480,36,112,332,3600,2990,86,30,2.5
1698,52,10,3,480,34,105,341,3600,3259,84,17,2.5
1699,52,11,1,480,38,43,399,3600,3202,118,24,2.7
1700,52,11,2,480,45,13,422,3600,3447,75,35,2.7
1701,52,11,3,480,46,42,392,3600,3312,90,41,2.7
1702,52,12,1,480,42,44,394,1800,1516,48,20,8.0
1703,52,12,2,480,33,37,410,1800,1351,40,17,8.0
1704,52,12,3,480,33,24,423,1800,1613,67,30,8.0
1705,53,1,1,480,59,22,399,2700,2644,89,40,4.5
1706,53,1,2,480,54,16,410,2700,2391,103,21,4.5
1707,53,1,3,480,47,29,404,2700,2452,123,53,4.5
1708,53,2,1,480,46,29,405,2700,2302,118,34,4.8
1709,53,2,2,480,48,27,405,2700,2194,92,42,4.8
1710,53,2,3,480,31,18,431,2700,2370,95,32,4.8
1711,53,3,1,480,44,119,317,2700,2201,91,35,5.0
1712,53,3,2,480,44,84,352,2700,2234,89,24,5.0
1713,53,3,3,480,39,116,325,2700,2251,92,35,5.0
1714,53,4,1,480,60,94,326,1800,1374,74,34,6.0
1715,53,4,2,480,55,110,315,1800,1353,49,15,6.0
1716,53,4,3,480,42,95,343,1800,1618,49,19,6.0
1717,53,5,1,480,56,26,398,1800,1478,47,10,6.2
1718,53,5,2,480,49,32,399,1800,1537,47,13,6.2
1719,53,5,3,480,34,33,413,1800,1368,49,22,6.2
1720,53,6,1,480,37,16,427,3600,2866,157,60,3.5
1721,53,6,2,480,49,19,412,3600,2755,84,22,3.5
1722,53,6,3,480,45,43,392,3600,3299,117,27,3.5
1723,53,7,1,480,40,19,421,3600,2831,142,41,3.8
1724,53,7,2,480,44,13,423,3600,2708,130,30,3.8
1725,53,7,3,480,42,44,394,3600,3142,166,53,3.8
1726,53,8,1,480,59,37,384,1800,1379,51,15,7.0
1727,53,8,2,480,40,22,418,1800,1467,61,24,7.0
1728,53,8,3,480,36,27,417,1800,1551,76,34,7.0
1729,53,9,1,480,38,35,407,1800,1626,54,26,7.5
1730,53,9,2,480,30,25,425,1800,1670,61,29,7.5
1731,53,9,3,480,32,19,429,1800,1662,59,19,7.5
1732,53,10,1,480,30,61,389,3600,3337,75,36,2.5
1733,53,10,2,480,51,93,336,3600,3183,102,30,2.5
1734,53,10,3,480,35,102,343,3600,3181,119,38,2.5
1735,53,11,1,480,57,59,364,3600,3063,106,41,2.7
1736,53,11,2,480,56,10,414,3600,3326,88,41,2.7
1737,53,11,3,480,40,16,424,3600,2986,117,35,2.7
1738,53,12,1,480,53,30,397,1800,1748,82,27,8.0
1739,53,12,2,480,33,46,401,1800,1484,82,19,8.0
1740,53,12,3,480,56,33,391,1800,1550,65,22,8.0
1741,54,1,1,480,31,29,420,2700,2336,106,39,4.5
1742,54,1,2,480,54,22,404,2700,2338,80,35,4.5
1743,54,1,3,480,52,8,420,2700,2106,105,50,4.5
1744,54,2,1,480,47,23,410,2700,2254,75,26,4.8
1745,54,2,2,480,43,53,384,2700,2605,90,24,4.8
1746,54,2,3,480,36,23,421,2700,2262,114,38,4.8
1747,54,3,1,480,54,52,374,2700,2190,94,22,5.0
1748,54,3,2,480,33,56,391,2700,2376,115,55,5.0
1749,54,3,3,480,56,76,348,2700,2612,94,22,5.0
1750,54,4,1,480,42,119,319,1800,1720,95,43,6.0
1751,54,4,2,480,33,75,372,1800,1492,66,14,6.0
1752,54,4,3,480,36,39,405,1800,1575,61,20,6.0
1753,54,5,1,480,32,58,390,1800,1709,80,26,6.2
1754,54,5,2,480,53,18,409,1800,1724,57,20,6.2
1755,54,5,3,480,56,41,383,1800,1369,64,29,6.2
1756,54,6,1,480,55,5,420,3600,3372,175,83,3.5
1757,54,6,2,480,47,50,383,3600,3448,132,48,3.5
1758,54,6,3,480,33,60,387,3600,2736,133,44,3.5
1759,54,7,1,480,40,15,425,3600,2857,135,27,3.8
1760,54,7,2,480,53,35,392,3600,2765,96,30,3.8
1761,54,7,3,480,43,51,386,3600,3441,114,27,3.8
1762,54,8,1,480,36,46,398,1800,1528,80,23,7.0
1763,54,8,2,480,57,17,406,1800,1663,76,28,7.0
1764,54,8,3,480,55,17,408,1800,1408,65,17,7.0
1765,54,9,1,480,59,53,368,1800,1734,94,34,7.5
1766,54,9,2,480,41,9,430,1800,1748,77,16,7.5
1767,54,9,3,480,30,36,414,1800,1593,84,33,7.5
1768,54,10,1,480,40,58,382,3600,3500,137,53,2.5
1769,54,10,2,480,43,65,372,3600,3009,108,23,2.5
1770,54,10,3,480,47,32,401,3600,3291,103,33,2.5
1771,54,11,1,480,34,50,396,3600,3065,117,32,2.7
1772,54,11,2,480,49,42,389,3600,3253,140,53,2.7
1773,54,11,3,480,31,5,444,3600,2965,121,32,2.7
1774,54,12,1,480,59,29,392,1800,1516,53,23,8.0
1775,54,12,2,480,51,14,415,1800,1623,58,13,8.0
1776,54,12,3,480,60,36,384,1800,1579,55,11,8.0
1777,55,1,1,480,58,50,372,2700,2641,133,63,4.5
1778,55,1,2,480,49,59,372,2700,2621,88,31,4.5
1779,55,2,1,480,51,58,371,2700,2242,92,21,4.8
1780,55,2,2,480,32,45,403,2700,2409,114,49,4.8
1781,55,3,1,480,56,66,358,2700,2426,73,18,5.0
1782,55,3,2,480,50,55,375,2700,2072,98,24,5.0
1783,55,4,1,480,55,51,374,1800,1642,59,16,6.0
1784,55,4,2,480,41,72,367,1800,1701,72,22,6.0
1785,55,5,1,480,58,13,409,1800,1589,55,25,6.2
1786,55,5,2,480,31,46,403,1800,1612,52,19,6.2
1787,55,6,1,480,54,21,405,3600,2765,120,38,3.5
1788,55,6,2,480,48,11,421,3600,2773,114,28,3.5
1789,55,7,1,480,47,27,406,3600,3180,146,41,3.8
1790,55,7,2,480,43,20,417,3600,2720,106,44,3.8
1791,55,8,1,480,60,52,368,1800,1685,74,20,7.0
1792,55,8,2,480,40,20,420,1800,1417,75,30,7.0
1793,55,9,1,480,46,13,421,1800,1377,66,24,7.5
1794,55,9,2,480,51,9,420,1800,1592,69,24,7.5
1795,55,10,1,480,53,84,343,3600,2758,61,20,2.5
1796,55,10,2,480,42,105,333,3600,3127,85,34,2.5
1797,55,11,1,480,40,56,384,3600,2947,72,16,2.7
1798,55,11,2,480,37,19,424,3600,3271,96,31,2.7
1799,55,12,1,480,48,57,375,1800,1502,48,14,8.0
1800,55,12,2,480,44,46,390,1800,1625,60,20,8.0
1801,56,1,1,480,50,35,395,2700,2532,131,46,4.5
1802,56,1,2,480,48,33,399,2700,2028,62,29,4.5
1803,56,2,1,480,55,8,417,2700,2304,114,55,4.8
1804,56,2,2,480,45,7,428,2700,2548,126,31,4.8
1805,56,3,1,480,34,72,374,2700,2146,114,38,5.0
1806,56,3,2,480,35,117,328,2700,2333,75,21,5.0
1807,56,4,1,480,32,94,354,1800,1747,66,32,6.0
1808,56,4,2,480,51,107,322,1800,1602,49,23,6.0
1809,56,5,1,480,30,17,433,1800,1709,88,39,6.2
1810,56,5,2,480,36,37,407,1800,1470,56,16,6.2
1811,56,6,1,480,60,29,391,3600,3182,153,69,3.5
1812,56,6,2,480,53,14,413,3600,3150,95,21,3.5
1813,56,7,1,480,49,38,393,3600,3300,105,43,3.8
1814,56,7,2,480,42,37,401,3600,3426,175,85,3.8
1815,56,8,1,480,58,11,411,1800,1395,56,16,7.0
1816,56,8,2,480,59,22,399,1800,1438,65,22,7.0
1817,56,9,1,480,46,32,402,1800,1744,70,24,7.5
1818,56,9,2,480,34,37,409,1800,1464,74,19,7.5
1819,56,10,1,480,30,33,417,3600,2909,119,43,2.5
1820,56,10,2,480,37,49,394,3600,2885,91,44,2.5
1821,56,11,1,480,55,27,398,3600,3104,87,31,2.7
1822,56,11,2,480,30,46,404,3600,3349,93,38,2.7
1823,56,12,1,480,39,55,386,1800,1747,94,41,8.0
1824,56,12,2,480,31,37,412,1800,1463,76,24,8.0
1825,57,1,1,480,45,25,410,2700,2099,75,26,4.5
1826,57,1,2,480,50,43,387,2700,2146,110,49,4.5
1827,57,1,3,480,54,29,397,2700,2568,128,41,4.5
1828,57,2,1,480,38,46,396,2700,2621,109,29,4.8
1829,57,2,2,480,33,34,413,2700,2399,78,29,4.8
1830,57,2,3,480,53,40,387,2700,2556,111,30,4.8
1831,57,3,1,480,54,56,370,2700,2340,102,45,5.0
1832,57,3,2,480,53,66,361,2700,2095,102,35,5.0
1833,57,3,3,480,41,40,399,2700,2596,81,36,5.0
1834,57,4,1,480,51,48,381,1800,1743,80,32,6.0
1835,57,4,2,480,45,93,342,1800,1520,54,25,6.0
1836,57,4,3,480,40,109,331,1800,1611,79,24,6.0
1837,57,5,1,480,51,13,416,1800,1629,78,27,6.2
1838,57,5,2,480,42,12,426,1800,1441,74,28,6.2
1839,57,5,3,480,41,10,429,1800,1740,54,24,6.2
1840,57,6,1,480,46,22,412,3600,3434,175,54,3.5
1841,57,6,2,480,55,29,396,3600,3308,125,31,3.5
1842,57,6,3,480,47,57,376,3600,2958,159,71,3.5
1843,57,7,1,480,36,20,424,3600,3338,176,77,3.8
1844,57,7,2,480,43,47,390,3600,2944,156,70,3.8
1845,57,7,3,480,51,20,409,3600,3071,117,49,3.8
1846,57,8,1,480,56,29,395,1800,1428,67,15,7.0
1847,57,8,2,480,32,39,409,1800,1493,71,22,7.0
1848,57,8,3,480,38,45,397,1800,1518,49,18,7.0
1849,57,9,1,480,42,21,417,1800,1568,83,37,7.5
1850,57,9,2,480,32,27,421,1800,1731,56,13,7.5
1851,57,9,3,480,56,58,366,1800,1720,95,20,7.5
1852,57,10,1,480,52,90,338,3600,3325,117,27,2.5
1853,57,10,2,480,46,102,332,3600,3267,126,25,2.5
1854,57,10,3,480,56,115,309,3600,3171,125,55,2.5
1855,57,11,1,480,41,8,431,3600,2791,104,25,2.7
1856,57,11,2,480,59,11,410,3600,3301,132,38,2.7
1857,57,11,3,480,59,13,408,3600,3255,67,28,2.7
1858,57,12,1,480,39,20,421,1800,1521,75,18,8.0
1859,57,12,2,480,44,50,386,1800,1753,97,34,8.0
1860,57,12,3,480,39,35,406,1800,1566,58,16,8.0
1861,58,1,1,480,37,7,436,2700,2132,96,35,4.5
1862,58,1,2,480,32,33,415,2700,2335,86,21,4.5
1863,58,1,3,480,57,42,381,2700,2471,110,46,4.5
1864,58,2,1,480,60,23,397,2700,2573,116,27,4.8
1865,58,2,2,480,40,55,385,2700,2549,135,37,4.8
1866,58,2,3,480,42,37,401,2700,2087,64,23,4.8
1867,58,3,1,480,37,97,346,2700,2519,97,19,5.0
1868,58,3,2,480,59,112,309,2700,2034,65,19,5.0
1869,58,3,3,480,52,89,339,2700,2198,99,21,5.0
1870,58,4,1,480,52,56,372,1800,1637,55,21,6.0
1871,58,4,2,480,48,79,353,1800,1518,52,12,6.0
1872,58,4,3,480,45,95,340,1800,1407,45,14,6.0
1873,58,5,1,480,52,55,373,1800,1574,68,16,6.2
1874,58,5,2,480,37,13,430,1800,1685,54,21,6.2
1875,58,5,3,480,50,30,400,1800,1436,67,14,6.2
1876,58,6,1,480,45,48,387,3600,2835,139,40,3.5
1877,58,6,2,480,47,45,388,3600,3068,95,19,3.5
1878,58,6,3,480,39,5,436,3600,2806,116,51,3.5
1879,58,7,1,480,60,32,388,3600,3130,139,55,3.8
1880,58,7,2,480,54,22,404,3600,3438,120,46,3.8
1881,58,7,3,480,37,17,426,3600,3024,146,58,3.8
1882,58,8,1,480,46,54,380,1800,1466,58,13,7.0
1883,58,8,2,480,44,27,409,1800,1558,75,20,7.0
1884,58,8,3,480,45,9,426,1800,1488,45,13,7.0
1885,58,9,1,480,36,50,394,1800,1721,74,24,7.5
1886,58,9,2,480,37,40,403,1800,1713,51,24,7.5
1887,58,9,3,480,43,27,410,1800,1491,80,16,7.5
1888,58,10,1,480,30,48,402,3600,2918,125,47,2.5
1889,58,10,2,480,56,81,343,3600,2868,67,30,2.5
1890,58,10,3,480,54,116,310,3600,2918,61,14,2.5
1891,58,11,1,480,38,46,396,3600,2960,67,15,2.7
1892,58,11,2,480,57,32,391,3600,3407,89,18,2.7
1893,58,11,3,480,54,43,383,3600,2746,61,20,2.7
1894,58,12,1,480,53,35,392,1800,1563,57,27,8.0
1895,58,12,2,480,58,47,375,1800,1584,62,19,8.0
1896,58,12,3,480,36,11,433,1800,1651,68,31,8.0
1897,59,1,1,480,32,15,433,2700,2233,99,22,4.5
1898,59,1,2,480,49,54,377,2700,2530,78,27,4.5
1899,59,1,3,480,44,5,431,2700,2153,115,51,4.5
1900,59,2,1,480,59,18,403,2700,2280,82,34,4.8
1901,59,2,2,480,40,6,434,2700,2447,127,34,4.8
1902,59,2,3,480,51,20,409,2700,2045,109,25,4.8
1903,59,3,1,480,39,36,405,2700,2515,94,32,5.0
1904,59,3,2,480,31,84,365,2700,2168,72,18,5.0
1905,59,3,3,480,55,109,316,2700,2034,91,29,5.0
1906,59,4,1,480,57,61,362,1800,1425,58,28,6.0
1907,59,4,2,480,38,36,406,1800,1598,80,33,6.0
1908,59,4,3,480,37,32,411,1800,1602,84,17,6.0
1909,59,5,1,480,45,56,379,1800,1442,57,18,6.2
1910,59,5,2,480,55,15,410,1800,1388,60,22,6.2
1911,59,5,3,480,42,58,380,1800,1652,66,31,6.2
1912,59,6,1,480,34,52,394,3600,3172,163,46,3.5
1913,59,6,2,480,32,56,392,3600,3286,139,65,3.5
1914,59,6,3,480,35,13,432,3600,3030,123,39,3.5
1915,59,7,1,480,30,55,395,3600,3347,166,57,3.8
1916,59,7,2,480,30,55,395,3600,2956,111,49,3.8
1917,59,7,3,480,57,51,372,3600,3367,159,66,3.8
1918,59,8,1,480,44,5,431,1800,1631,74,31,7.0
1919,59,8,2,480,55,27,398,1800,1545,72,16,7.0
1920,59,8,3,480,36,16,428,1800,1752,54,15,7.0
1921,59,9,1,480,46,40,394,1800,1612,52,20,7.5
1922,59,9,2,480,37,37,406,1800,1389,67,19,7.5
1923,59,9,3,480,57,60,363,1800,1365,56,13,7.5
1924,59,10,1,480,42,58,380,3600,3526,145,31,2.5
1925,59,10,2,480,45,39,396,3600,3236,80,19,2.5
1926,59,10,3,480,53,74,353,3600,3217,120,57,2.5
1927,59,11,1,480,58,6,416,3600,3486,75,28,2.7
1928,59,11,2,480,53,42,385,3600,3440,112,44,2.7
1929,59,11,3,480,57,11,412,3600,2824,59,27,2.7
1930,59,12,1,480,58,28,394,1800,1403,59,22,8.0
1931,59,12,2,480,34,59,387,1800,1463,45,14,8.0
1932,59,12,3,480,55,41,384,1800,1756,81,20,8.0
1933,60,1,1,480,56,47,377,2700,2593,101,32,4.5
1934,60,1,2,480,38,46,396,2700,2192,111,42,4.5
1935,60,1,3,480,32,31,417,2700,2302,87,30,4.5
1936,60,2,1,480,42,33,405,2700,2306,116,52,4.8
1937,60,2,2,480,38,34,408,2700,2166,80,23,4.8
1938,60,2,3,480,38,6,436,2700,2194,77,25,4.8
1939,60,3,1,480,54,113,313,2700,2481,94,28,5.0
1940,60,3,2,480,46,55,379,2700,2088,84,18,5.0
1941,60,3,3,480,49,31,400,2700,2455,76,34,5.0
1942,60,4,1,480,33,42,405,1800,1515,66,21,6.0
1943,60,4,2,480,37,95,348,1800,1682,62,25,6.0
1944,60,4,3,480,39,103,338,1800,1453,56,21,6.0
1945,60,5,1,480,38,56,386,1800,1658,58,11,6.2
1946,60,5,2,480,58,12,410,1800,1690,53,20,6.2
1947,60,5,3,480,48,46,386,1800,1678,88,40,6.2
1948,60,6,1,480,32,22,426,3600,2922,149,53,3.5
1949,60,6,2,480,36,21,423,3600,3078,167,77,3.5
1950,60,6,3,480,48,37,395,3600,2783,134,28,3.5
1951,60,7,1,480,37,16,427,3600,2814,93,23,3.8
1952,60,7,2,480,60,16,404,3600,3240,162,49,3.8
1953,60,7,3,480,37,8,435,3600,3232,124,56,3.8
1954,60,8,1,480,33,56,391,1800,1529,61,29,7.0
1955,60,8,2,480,53,45,382,1800,1354,49,21,7.0
1956,60,8,3,480,49,27,404,1800,1530,62,26,7.0
1957,60,9,1,480,58,27,395,1800,1466,65,27,7.5
1958,60,9,2,480,39,19,422,1800,1735,94,28,7.5
1959,60,9,3,480,57,13,410,1800,1655,88,29,7.5
1960,60,10,1,480,48,99,333,3600,2743,113,51,2.5
1961,60,10,2,480,45,35,400,3600,2811,77,36,2.5
1962,60,10,3,480,39,89,352,3600,3064,104,46,2.5
1963,60,11,1,480,55,16,409,3600,3021,63,27,2.7
1964,60,11,2,480,36,14,430,3600,2864,91,38,2.7
1965,60,11,3,480,50,54,376,3600,3113,85,41,2.7
1966,60,12,1,480,46,50,384,1800,1519,56,23,8.0
1967,60,12,2,480,57,23,400,1800,1421,62,17,8.0
1968,60,12,3,480,50,25,405,1800,1398,65,18,8.0
1969,61,1,1,480,59,49,372,2850,2309,102,21,4.5
1970,61,1,2,480,31,13,436,2850,2509,99,33,4.5
1971,61,1,3,480,49,26,405,2850,2179,80,39,4.5
1972,61,2,1,480,51,31,398,2850,2326,74,30,4.8
1973,61,2,2,480,48,14,418,2850,2382,109,22,4.8
1974,61,2,3,480,60,60,360,2850,2649,95,25,4.8
1975,61,3,1,480,47,33,400,2850,2205,101,44,5.0
1976,61,3,2,480,49,103,328,2850,2707,87,35,5.0
1977,61,3,3,480,56,82,342,2850,2452,94,39,5.0
1978,61,4,1,480,46,76,358,1900,1464,44,19,6.0
1979,61,4,2,480,59,88,333,1900,1695,69,17,6.0
1980,61,4,3,480,48,84,348,1900,1713,77,38,6.0
1981,61,5,1,480,30,55,395,1900,1483,45,20,6.2
1982,61,5,2,480,54,47,379,1900,1455,68,19,6.2
1983,61,5,3,480,30,60,390,1900,1530,70,24,6.2
1984,61,6,1,480,39,35,406,3800,3613,132,39,3.5
1985,61,6,2,480,59,30,391,3800,3180,112,45,3.5
1986,61,6,3,480,58,36,386,3800,3354,104,26,3.5
1987,61,7,1,480,32,37,411,3800,3668,133,53,3.8
1988,61,7,2,480,43,21,416,3800,2961,91,26,3.8
1989,61,7,3,480,39,24,417,3800,3707,169,79,3.8
1990,61,8,1,480,41,21,418,1900,1585,50,20,7.0
1991,61,8,2,480,44,16,420,1900,1742,79,34,7.0
1992,61,8,3,480,31,11,438,1900,1533,54,13,7.0
1993,61,9,1,480,54,46,380,1900,1851,79,25,7.5
1994,61,9,2,480,49,19,412,1900,1561,60,17,7.5
1995,61,9,3,480,59,36,385,1900,1664,69,30,7.5
1996,61,10,1,480,33,115,332,3800,2983,97,39,2.5
1997,61,10,2,480,53,95,332,3800,3209,83,33,2.5
1998,61,10,3,480,34,66,380,3800,3366,122,53,2.5
1999,61,11,1,480,57,32,391,3800,3705,74,28,2.7
2000,61,11,2,480,30,30,420,3800,2940,68,16,2.7
2001,61,11,3,480,37,57,386,3800,2924,68,29,2.7
2002,61,12,1,480,45,35,400,1900,1781,53,21,8.0
2003,61,12,2,480,49,41,390,1900,1692,70,21,8.0
2004,61,12,3,480,43,15,422,1900,1455,58,20,8.0
2005,62,1,1,480,45,14,421,2850,2471,91,29,4.5
2006,62,1,2,480,30,38,412,2850,2357,109,50,4.5
2007,62,2,1,480,36,10,434,2850,2522,111,36,4.8
2008,62,2,2,480,55,46,379,2850,2186,84,41,4.8
2009,62,3,1,480,47,65,368,2850,2183,72,31,5.0
2010,62,3,2,480,41,69,370,2850,2595,87,17,5.0
2011,62,4,1,480,39,38,403,1900,1649,56,13,6.0
2012,62,4,2,480,30,73,377,1900,1758,82,35,6.0
2013,62,5,1,480,48,7,425,1900,1694,79,30,6.2
2014,62,5,2,480,55,22,403,1900,1838,84,26,6.2
2015,62,6,1,480,54,31,395,3800,3000,93,21,3.5
2016,62,6,2,480,54,28,398,3800,3030,113,24,3.5
2017,62,7,1,480,48,57,375,3800,2960,134,61,3.8
2018,62,7,2,480,36,51,393,3800,3500,141,62,3.8
2019,62,8,1,480,42,46,392,1900,1768,66,31,7.0
2020,62,8,2,480,40,21,419,1900,1627,70,31,7.0
2021,62,9,1,480,41,49,390,1900,1503,57,27,7.5
2022,62,9,2,480,60,52,368,1900,1779,54,18,7.5
2023,62,10,1,480,41,82,357,3800,3575,74,33,2.5
2024,62,10,2,480,46,41,393,3800,3578,93,43,2.5
2025,62,11,1,480,58,10,412,3800,3311,125,56,2.7
2026,62,11,2,480,45,56,379,3800,2859,89,36,2.7
2027,62,12,1,480,57,42,381,1900,1847,82,27,8.0
2028,62,12,2,480,48,5,427,1900,1633,68,25,8.0
2029,63,1,1,480,47,39,394,2850,2444,85,24,4.5
2030,63,1,2,480,53,39,388,2850,2242,80,23,4.5
2031,63,2,1,480,53,55,372,2850,2181,96,35,4.8
2032,63,2,2,480,51,48,381,2850,2598,90,30,4.8
2033,63,3,1,480,43,36,401,2850,2640,122,51,5.0
2034,63,3,2,480,48,38,394,2850,2179,86,26,5.0
2035,63,4,1,480,58,53,369,1900,1777,64,18,6.0
2036,63,4,2,480,52,74,354,1900,1794,64,28,6.0
2037,63,5,1,480,35,11,434,1900,1610,50,10,6.2
2038,63,5,2,480,56,5,419,1900,1575,73,31,6.2
2039,63,6,1,480,56,30,394,3800,2891,124,46,3.5
2040,63,6,2,480,45,45,390,3800,2980,118,32,3.5
