id_parada,id_data,id_maquina,id_turno,inicio_parada,fim_parada,duracao_min,tipo_parada,categoria,descricao
3456,53,12,1,2024-02-22 08:00:00,2024-02-22 08:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
3457,53,12,2,2024-02-22 14:00:00,2024-02-22 14:33:00,33,Planejada,Limpeza,Limpeza de rotina
3458,53,12,2,2024-02-22 16:00:00,2024-02-22 16:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
3459,53,12,3,2024-02-22 22:00:00,2024-02-22 22:56:00,56,Planejada,Limpeza,Limpeza de rotina
3460,53,12,3,2024-02-23 00:00:00,2024-02-23 00:33:00,33,Não Planejada,Mecânica,Parada não planejada por mecânica
3461,54,1,1,2024-02-23 06:00:00,2024-02-23 06:31:00,31,Planejada,Setup,Setup de rotina
3462,54,1,1,2024-02-23 08:00:00,2024-02-23 08:29:00,29,Não Planejada,Mecânica,Parada não planejada por mecânica
3463,54,1,2,2024-02-23 14:00:00,2024-02-23 14:54:00,54,Planejada,Setup,Setup de rotina
3464,54,1,2,2024-02-23 16:00:00,2024-02-23 16:22:00,22,Não Planejada,Mecânica,Parada não planejada por mecânica
3465,54,1,3,2024-02-23 22:00:00,2024-02-23 22:52:00,52,Planejada,Reunião,Reunião de rotina
3466,54,1,3,2024-02-24 00:00:00,2024-02-24 00:08:00,8,Não Planejada,Elétrica,Parada não planejada por elétrica
3467,54,2,1,2024-02-23 06:00:00,2024-02-23 06:47:00,47,Planejada,Setup,Setup de rotina
3468,54,2,1,2024-02-23 08:00:00,2024-02-23 08:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
3469,54,2,2,2024-02-23 14:00:00,2024-02-23 14:43:00,43,Planejada,Limpeza,Limpeza de rotina
3470,54,2,2,2024-02-23 16:00:00,2024-02-23 16:53:00,53,Não Planejada,Falta Material,Parada não planejada por falta material
3471,54,2,3,2024-02-23 22:00:00,2024-02-23 22:36:00,36,Planejada,Limpeza,Limpeza de rotina
3472,54,2,3,2024-02-24 00:00:00,2024-02-24 00:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
3473,54,3,1,2024-02-23 06:00:00,2024-02-23 06:54:00,54,Planejada,Limpeza,Limpeza de rotina
3474,54,3,1,2024-02-23 08:00:00,2024-02-23 08:52:00,52,Não Planejada,Elétrica,Parada não planejada por elétrica
3475,54,3,2,2024-02-23 14:00:00,2024-02-23 14:33:00,33,Planejada,Setup,Setup de rotina
3476,54,3,2,2024-02-23 16:00:00,2024-02-23 16:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
3477,54,3,3,2024-02-23 22:00:00,2024-02-23 22:56:00,56,Planejada,Limpeza,Limpeza de rotina
3478,54,3,3,2024-02-24 00:00:00,2024-02-24 01:16:00,76,Não Planejada,Falta Material,Parada não planejada por falta material
3479,54,4,1,2024-02-23 06:00:00,2024-02-23 06:42:00,42,Planejada,Setup,Setup de rotina
3480,54,4,1,2024-02-23 08:00:00,2024-02-23 09:59:00,119,Não Planejada,Falta Material,Parada não planejada por falta material
3481,54,4,2,2024-02-23 14:00:00,2024-02-23 14:33:00,33,Planejada,Setup,Setup de rotina
3482,54,4,2,2024-02-23 16:00:00,2024-02-23 17:15:00,75,Não Planejada,Elétrica,Parada não planejada por elétrica
3483,54,4,3,2024-02-23 22:00:00,2024-02-23 22:36:00,36,Planejada,Setup,Setup de rotina
3484,54,4,3,2024-02-24 00:00:00,2024-02-24 00:39:00,39,Não Planejada,Falta Material,Parada não planejada por falta material
3485,54,5,1,2024-02-23 06:00:00,2024-02-23 06:32:00,32,Planejada,Setup,Setup de rotina
3486,54,5,1,2024-02-23 08:00:00,2024-02-23 08:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
3487,54,5,2,2024-02-23 14:00:00,2024-02-23 14:53:00,53,Planejada,Setup,Setup de rotina
3488,54,5,2,2024-02-23 16:00:00,2024-02-23 16:18:00,18,Não Planejada,Elétrica,Parada não planejada por elétrica
3489,54,5,3,2024-02-23 22:00:00,2024-02-23 22:56:00,56,Planejada,Limpeza,Limpeza de rotina
3490,54,5,3,2024-02-24 00:00:00,2024-02-24 00:41:00,41,Não Planejada,Elétrica,Parada não planejada por elétrica
3491,54,6,1,2024-02-23 06:00:00,2024-02-23 06:55:00,55,Planejada,Limpeza,Limpeza de rotina
3492,54,6,2,2024-02-23 14:00:00,2024-02-23 14:47:00,47,Planejada,Reunião,Reunião de rotina
3493,54,6,2,2024-02-23 16:00:00,2024-02-23 16:50:00,50,Não Planejada,Mecânica,Parada não planejada por mecânica
3494,54,6,3,2024-02-23 22:00:00,2024-02-23 22:33:00,33,Planejada,Limpeza,Limpeza de rotina
3495,54,6,3,2024-02-24 00:00:00,2024-02-24 01:00:00,60,Não Planejada,Mecânica,Parada não planejada por mecânica
3496,54,7,1,2024-02-23 06:00:00,2024-02-23 06:40:00,40,Planejada,Setup,Setup de rotina
3497,54,7,1,2024-02-23 08:00:00,2024-02-23 08:15:00,15,Não Planejada,Elétrica,Parada não planejada por elétrica
3498,54,7,2,2024-02-23 14:00:00,2024-02-23 14:53:00,53,Planejada,Limpeza,Limpeza de rotina
3499,54,7,2,2024-02-23 16:00:00,2024-02-23 16:35:00,35,Não Planejada,Mecânica,Parada não planejada por mecânica
3500,54,7,3,2024-02-23 22:00:00,2024-02-23 22:43:00,43,Planejada,Setup,Setup de rotina
3501,54,7,3,2024-02-24 00:00:00,2024-02-24 00:51:00,51,Não Planejada,Falta Material,Parada não planejada por falta material
3502,54,8,1,2024-02-23 06:00:00,2024-02-23 06:36:00,36,Planejada,Limpeza,Limpeza de rotina
3503,54,8,1,2024-02-23 08:00:00,2024-02-23 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
3504,54,8,2,2024-02-23 14:00:00,2024-02-23 14:57:00,57,Planejada,Setup,Setup de rotina
3505,54,8,2,2024-02-23 16:00:00,2024-02-23 16:17:00,17,Não Planejada,Mecânica,Parada não planejada por mecânica
3506,54,8,3,2024-02-23 22:00:00,2024-02-23 22:55:00,55,Planejada,Setup,Setup de rotina
3507,54,8,3,2024-02-24 00:00:00,2024-02-24 00:17:00,17,Não Planejada,Mecânica,Parada não planejada por mecânica
3508,54,9,1,2024-02-23 06:00:00,2024-02-23 06:59:00,59,Planejada,Setup,Setup de rotina
3509,54,9,1,2024-02-23 08:00:00,2024-02-23 08:53:00,53,Não Planejada,Mecânica,Parada não planejada por mecânica
3510,54,9,2,2024-02-23 14:00:00,2024-02-23 14:41:00,41,Planejada,Limpeza,Limpeza de rotina
3511,54,9,2,2024-02-23 16:00:00,2024-02-23 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
3512,54,9,3,2024-02-23 22:00:00,2024-02-23 22:30:00,30,Planejada,Setup,Setup de rotina
3513,54,9,3,2024-02-24 00:00:00,2024-02-24 00:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
3514,54,10,1,2024-02-23 06:00:00,2024-02-23 06:40:00,40,Planejada,Setup,Setup de rotina
3515,54,10,1,2024-02-23 08:00:00,2024-02-23 08:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
3516,54,10,2,2024-02-23 14:00:00,2024-02-23 14:43:00,43,Planejada,Limpeza,Limpeza de rotina
3517,54,10,2,2024-02-23 16:00:00,2024-02-23 17:05:00,65,Não Planejada,Elétrica,Parada não planejada por elétrica
3518,54,10,3,2024-02-23 22:00:00,2024-02-23 22:47:00,47,Planejada,Setup,Setup de rotina
3519,54,10,3,2024-02-24 00:00:00,2024-02-24 00:32:00,32,Não Planejada,Mecânica,Parada não planejada por mecânica
3520,54,11,1,2024-02-23 06:00:00,2024-02-23 06:34:00,34,Planejada,Setup,Setup de rotina
3521,54,11,1,2024-02-23 08:00:00,2024-02-23 08:50:00,50,Não Planejada,Mecânica,Parada não planejada por mecânica
3522,54,11,2,2024-02-23 14:00:00,2024-02-23 14:49:00,49,Planejada,Setup,Setup de rotina
3523,54,11,2,2024-02-23 16:00:00,2024-02-23 16:42:00,42,Não Planejada,Mecânica,Parada não planejada por mecânica
3524,54,11,3,2024-02-23 22:00:00,2024-02-23 22:31:00,31,Planejada,Limpeza,Limpeza de rotina
3525,54,12,1,2024-02-23 06:00:00,2024-02-23 06:59:00,59,Planejada,Reunião,Reunião de rotina
3526,54,12,1,2024-02-23 08:00:00,2024-02-23 08:29:00,29,Não Planejada,Mecânica,Parada não planejada por mecânica
3527,54,12,2,2024-02-23 14:00:00,2024-02-23 14:51:00,51,Planejada,Limpeza,Limpeza de rotina
3528,54,12,2,2024-02-23 16:00:00,2024-02-23 16:14:00,14,Não Planejada,Elétrica,Parada não planejada por elétrica
3529,54,12,3,2024-02-23 22:00:00,2024-02-23 23:00:00,60,Planejada,Reunião,Reunião de rotina
3530,54,12,3,2024-02-24 00:00:00,2024-02-24 00:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
3531,55,1,1,2024-02-24 06:00:00,2024-02-24 06:58:00,58,Planejada,Limpeza,Limpeza de rotina
3532,55,1,1,2024-02-24 08:00:00,2024-02-24 08:50:00,50,Não Planejada,Falta Material,Parada não planejada por falta material
3533,55,1,2,2024-02-24 14:00:00,2024-02-24 14:49:00,49,Planejada,Setup,Setup de rotina
3534,55,1,2,2024-02-24 16:00:00,2024-02-24 16:59:00,59,Não Planejada,Mecânica,Parada não planejada por mecânica
3535,55,2,1,2024-02-24 06:00:00,2024-02-24 06:51:00,51,Planejada,Reunião,Reunião de rotina
3536,55,2,1,2024-02-24 08:00:00,2024-02-24 08:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
3537,55,2,2,2024-02-24 14:00:00,2024-02-24 14:32:00,32,Planejada,Setup,Setup de rotina
3538,55,2,2,2024-02-24 16:00:00,2024-02-24 16:45:00,45,Não Planejada,Elétrica,Parada não planejada por elétrica
3539,55,3,1,2024-02-24 06:00:00,2024-02-24 06:56:00,56,Planejada,Setup,Setup de rotina
3540,55,3,1,2024-02-24 08:00:00,2024-02-24 09:06:00,66,Não Planejada,Mecânica,Parada não planejada por mecânica
3541,55,3,2,2024-02-24 14:00:00,2024-02-24 14:50:00,50,Planejada,Setup,Setup de rotina
3542,55,3,2,2024-02-24 16:00:00,2024-02-24 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
3543,55,4,1,2024-02-24 06:00:00,2024-02-24 06:55:00,55,Planejada,Limpeza,Limpeza de rotina
3544,55,4,1,2024-02-24 08:00:00,2024-02-24 08:51:00,51,Não Planejada,Elétrica,Parada não planejada por elétrica
3545,55,4,2,2024-02-24 14:00:00,2024-02-24 14:41:00,41,Planejada,Limpeza,Limpeza de rotina
3546,55,4,2,2024-02-24 16:00:00,2024-02-24 17:12:00,72,Não Planejada,Elétrica,Parada não planejada por elétrica
3547,55,5,1,2024-02-24 06:00:00,2024-02-24 06:58:00,58,Planejada,Setup,Setup de rotina
3548,55,5,1,2024-02-24 08:00:00,2024-02-24 08:13:00,13,Não Planejada,Elétrica,Parada não planejada por elétrica
3549,55,5,2,2024-02-24 14:00:00,2024-02-24 14:31:00,31,Planejada,Setup,Setup de rotina
3550,55,5,2,2024-02-24 16:00:00,2024-02-24 16:46:00,46,Não Planejada,Falta Material,Parada não planejada por falta material
3551,55,6,1,2024-02-24 06:00:00,2024-02-24 06:54:00,54,Planejada,Setup,Setup de rotina
3552,55,6,1,2024-02-24 08:00:00,2024-02-24 08:21:00,21,Não Planejada,Falta Material,Parada não planejada por falta material
3553,55,6,2,2024-02-24 14:00:00,2024-02-24 14:48:00,48,Planejada,Setup,Setup de rotina
3554,55,6,2,2024-02-24 16:00:00,2024-02-24 16:11:00,11,Não Planejada,Mecânica,Parada não planejada por mecânica
3555,55,7,1,2024-02-24 06:00:00,2024-02-24 06:47:00,47,Planejada,Setup,Setup de rotina
3556,55,7,1,2024-02-24 08:00:00,2024-02-24 08:27:00,27,Não Planejada,Elétrica,Parada não planejada por elétrica
3557,55,7,2,2024-02-24 14:00:00,2024-02-24 14:43:00,43,Planejada,Setup,Setup de rotina
3558,55,7,2,2024-02-24 16:00:00,2024-02-24 16:20:00,20,Não Planejada,Elétrica,Parada não planejada por elétrica
3559,55,8,1,2024-02-24 06:00:00,2024-02-24 07:00:00,60,Planejada,Limpeza,Limpeza de rotina
3560,55,8,1,2024-02-24 08:00:00,2024-02-24 08:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
3561,55,8,2,2024-02-24 14:00:00,2024-02-24 14:40:00,40,Planejada,Setup,Setup de rotina
3562,55,8,2,2024-02-24 16:00:00,2024-02-24 16:20:00,20,Não Planejada,Mecânica,Parada não planejada por mecânica
3563,55,9,1,2024-02-24 06:00:00,2024-02-24 06:46:00,46,Planejada,Reunião,Reunião de rotina
3564,55,9,1,2024-02-24 08:00:00,2024-02-24 08:13:00,13,Não Planejada,Mecânica,Parada não planejada por mecânica
3565,55,9,2,2024-02-24 14:00:00,2024-02-24 14:51:00,51,Planejada,Setup,Setup de rotina
3566,55,9,2,2024-02-24 16:00:00,2024-02-24 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
3567,55,10,1,2024-02-24 06:00:00,2024-02-24 06:53:00,53,Planejada,Limpeza,Limpeza de rotina
3568,55,10,1,2024-02-24 08:00:00,2024-02-24 09:24:00,84,Não Planejada,Elétrica,Parada não planejada por elétrica
3569,55,10,2,2024-02-24 14:00:00,2024-02-24 14:42:00,42,Planejada,Reunião,Reunião de rotina
3570,55,10,2,2024-02-24 16:00:00,2024-02-24 17:45:00,105,Não Planejada,Falta Material,Parada não planejada por falta material
3571,55,11,1,2024-02-24 06:00:00,2024-02-24 06:40:00,40,Planejada,Setup,Setup de rotina
3572,55,11,1,2024-02-24 08:00:00,2024-02-24 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
3573,55,11,2,2024-02-24 14:00:00,2024-02-24 14:37:00,37,Planejada,Limpeza,Limpeza de rotina
3574,55,11,2,2024-02-24 16:00:00,2024-02-24 16:19:00,19,Não Planejada,Falta Material,Parada não planejada por falta material
3575,55,12,1,2024-02-24 06:00:00,2024-02-24 06:48:00,48,Planejada,Setup,Setup de rotina
3576,55,12,1,2024-02-24 08:00:00,2024-02-24 08:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
3577,55,12,2,2024-02-24 14:00:00,2024-02-24 14:44:00,44,Planejada,Limpeza,Limpeza de rotina
3578,55,12,2,2024-02-24 16:00:00,2024-02-24 16:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
3579,56,1,1,2024-02-25 06:00:00,2024-02-25 06:50:00,50,Planejada,Setup,Setup de rotina
3580,56,1,1,2024-02-25 08:00:00,2024-02-25 08:35:00,35,Não Planejada,Falta Material,Parada não planejada por falta material
3581,56,1,2,2024-02-25 14:00:00,2024-02-25 14:48:00,48,Planejada,Limpeza,Limpeza de rotina
3582,56,1,2,2024-02-25 16:00:00,2024-02-25 16:33:00,33,Não Planejada,Mecânica,Parada não planejada por mecânica
3583,56,2,1,2024-02-25 06:00:00,2024-02-25 06:55:00,55,Planejada,Setup,Setup de rotina
3584,56,2,1,2024-02-25 08:00:00,2024-02-25 08:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
3585,56,2,2,2024-02-25 14:00:00,2024-02-25 14:45:00,45,Planejada,Reunião,Reunião de rotina
3586,56,2,2,2024-02-25 16:00:00,2024-02-25 16:07:00,7,Não Planejada,Falta Material,Parada não planejada por falta material
3587,56,3,1,2024-02-25 06:00:00,2024-02-25 06:34:00,34,Planejada,Limpeza,Limpeza de rotina
3588,56,3,1,2024-02-25 08:00:00,2024-02-25 09:12:00,72,Não Planejada,Mecânica,Parada não planejada por mecânica
3589,56,3,2,2024-02-25 14:00:00,2024-02-25 14:35:00,35,Planejada,Setup,Setup de rotina
3590,56,3,2,2024-02-25 16:00:00,2024-02-25 17:57:00,117,Não Planejada,Elétrica,Parada não planejada por elétrica
3591,56,4,1,2024-02-25 06:00:00,2024-02-25 06:32:00,32,Planejada,Setup,Setup de rotina
3592,56,4,1,2024-02-25 08:00:00,2024-02-25 09:34:00,94,Não Planejada,Elétrica,Parada não planejada por elétrica
3593,56,4,2,2024-02-25 14:00:00,2024-02-25 14:51:00,51,Planejada,Limpeza,Limpeza de rotina
3594,56,4,2,2024-02-25 16:00:00,2024-02-25 17:47:00,107,Não Planejada,Elétrica,Parada não planejada por elétrica
3595,56,5,1,2024-02-25 06:00:00,2024-02-25 06:30:00,30,Planejada,Reunião,Reunião de rotina
3596,56,5,1,2024-02-25 08:00:00,2024-02-25 08:17:00,17,Não Planejada,Mecânica,Parada não planejada por mecânica
3597,56,5,2,2024-02-25 14:00:00,2024-02-25 14:36:00,36,Planejada,Limpeza,Limpeza de rotina
3598,56,5,2,2024-02-25 16:00:00,2024-02-25 16:37:00,37,Não Planejada,Elétrica,Parada não planejada por elétrica
3599,56,6,1,2024-02-25 06:00:00,2024-02-25 07:00:00,60,Planejada,Limpeza,Limpeza de rotina
3600,56,6,1,2024-02-25 08:00:00,2024-02-25 08:29:00,29,Não Planejada,Elétrica,Parada não planejada por elétrica
3601,56,6,2,2024-02-25 14:00:00,2024-02-25 14:53:00,53,Planejada,Setup,Setup de rotina
3602,56,6,2,2024-02-25 16:00:00,2024-02-25 16:14:00,14,Não Planejada,Mecânica,Parada não planejada por mecânica
3603,56,7,1,2024-02-25 06:00:00,2024-02-25 06:49:00,49,Planejada,Setup,Setup de rotina
3604,56,7,1,2024-02-25 08:00:00,2024-02-25 08:38:00,38,Não Planejada,Mecânica,Parada não planejada por mecânica
3605,56,7,2,2024-02-25 14:00:00,2024-02-25 14:42:00,42,Planejada,Limpeza,Limpeza de rotina
3606,56,7,2,2024-02-25 16:00:00,2024-02-25 16:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
3607,56,8,1,2024-02-25 06:00:00,2024-02-25 06:58:00,58,Planejada,Setup,Setup de rotina
3608,56,8,1,2024-02-25 08:00:00,2024-02-25 08:11:00,11,Não Planejada,Mecânica,Parada não planejada por mecânica
3609,56,8,2,2024-02-25 14:00:00,2024-02-25 14:59:00,59,Planejada,Setup,Setup de rotina
3610,56,8,2,2024-02-25 16:00:00,2024-02-25 16:22:00,22,Não Planejada,Elétrica,Parada não planejada por elétrica
3611,56,9,1,2024-02-25 06:00:00,2024-02-25 06:46:00,46,Planejada,Setup,Setup de rotina
3612,56,9,1,2024-02-25 08:00:00,2024-02-25 08:32:00,32,Não Planejada,Elétrica,Parada não planejada por elétrica
3613,56,9,2,2024-02-25 14:00:00,2024-02-25 14:34:00,34,Planejada,Limpeza,Limpeza de rotina
3614,56,9,2,2024-02-25 16:00:00,2024-02-25 16:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
3615,56,10,1,2024-02-25 06:00:00,2024-02-25 06:30:00,30,Planejada,Limpeza,Limpeza de rotina
3616,56,10,1,2024-02-25 08:00:00,2024-02-25 08:33:00,33,Não Planejada,Elétrica,Parada não planejada por elétrica
3617,56,10,2,2024-02-25 14:00:00,2024-02-25 14:37:00,37,Planejada,Setup,Setup de rotina
3618,56,10,2,2024-02-25 16:00:00,2024-02-25 16:49:00,49,Não Planejada,Elétrica,Parada não planejada por elétrica
3619,56,11,1,2024-02-25 06:00:00,2024-02-25 06:55:00,55,Planejada,Setup,Setup de rotina
3620,56,11,1,2024-02-25 08:00:00,2024-02-25 08:27:00,27,Não Planejada,Falta Material,Parada não planejada por falta material
3621,56,11,2,2024-02-25 14:00:00,2024-02-25 14:30:00,30,Planejada,Setup,Setup de rotina
3622,56,11,2,2024-02-25 16:00:00,2024-02-25 16:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
3623,56,12,1,2024-02-25 06:00:00,2024-02-25 06:39:00,39,Planejada,Setup,Setup de rotina
3624,56,12,1,2024-02-25 08:00:00,2024-02-25 08:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
3625,56,12,2,2024-02-25 14:00:00,2024-02-25 14:31:00,31,Planejada,Limpeza,Limpeza de rotina
3626,56,12,2,2024-02-25 16:00:00,2024-02-25 16:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
3627,57,1,1,2024-02-26 06:00:00,2024-02-26 06:45:00,45,Planejada,Limpeza,Limpeza de rotina
3628,57,1,1,2024-02-26 08:00:00,2024-02-26 08:25:00,25,Não Planejada,Falta Material,Parada não planejada por falta material
3629,57,1,2,2024-02-26 14:00:00,2024-02-26 14:50:00,50,Planejada,Setup,Setup de rotina
3630,57,1,2,2024-02-26 16:00:00,2024-02-26 16:43:00,43,Não Planejada,Elétrica,Parada não planejada por elétrica
3631,57,1,3,2024-02-26 22:00:00,2024-02-26 22:54:00,54,Planejada,Setup,Setup de rotina
3632,57,1,3,2024-02-27 00:00:00,2024-02-27 00:29:00,29,Não Planejada,Mecânica,Parada não planejada por mecânica
3633,57,2,1,2024-02-26 06:00:00,2024-02-26 06:38:00,38,Planejada,Setup,Setup de rotina
3634,57,2,1,2024-02-26 08:00:00,2024-02-26 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
3635,57,2,2,2024-02-26 14:00:00,2024-02-26 14:33:00,33,Planejada,Reunião,Reunião de rotina
3636,57,2,2,2024-02-26 16:00:00,2024-02-26 16:34:00,34,Não Planejada,Mecânica,Parada não planejada por mecânica
3637,57,2,3,2024-02-26 22:00:00,2024-02-26 22:53:00,53,Planejada,Limpeza,Limpeza de rotina
3638,57,2,3,2024-02-27 00:00:00,2024-02-27 00:40:00,40,Não Planejada,Mecânica,Parada não planejada por mecânica
3639,57,3,1,2024-02-26 06:00:00,2024-02-26 06:54:00,54,Planejada,Limpeza,Limpeza de rotina
3640,57,3,1,2024-02-26 08:00:00,2024-02-26 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
3641,57,3,2,2024-02-26 14:00:00,2024-02-26 14:53:00,53,Planejada,Limpeza,Limpeza de rotina
3642,57,3,2,2024-02-26 16:00:00,2024-02-26 17:06:00,66,Não Planejada,Mecânica,Parada não planejada por mecânica
3643,57,3,3,2024-02-26 22:00:00,2024-02-26 22:41:00,41,Planejada,Limpeza,Limpeza de rotina
3644,57,3,3,2024-02-27 00:00:00,2024-02-27 00:40:00,40,Não Planejada,Falta Material,Parada não planejada por falta material
3645,57,4,1,2024-02-26 06:00:00,2024-02-26 06:51:00,51,Planejada,Limpeza,Limpeza de rotina
3646,57,4,1,2024-02-26 08:00:00,2024-02-26 08:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
3647,57,4,2,2024-02-26 14:00:00,2024-02-26 14:45:00,45,Planejada,Setup,Setup de rotina
3648,57,4,2,2024-02-26 16:00:00,2024-02-26 17:33:00,93,Não Planejada,Falta Material,Parada não planejada por falta material
3649,57,4,3,2024-02-26 22:00:00,2024-02-26 22:40:00,40,Planejada,Setup,Setup de rotina
3650,57,4,3,2024-02-27 00:00:00,2024-02-27 01:49:00,109,Não Planejada,Mecânica,Parada não planejada por mecânica
3651,57,5,1,2024-02-26 06:00:00,2024-02-26 06:51:00,51,Planejada,Setup,Setup de rotina
3652,57,5,1,2024-02-26 08:00:00,2024-02-26 08:13:00,13,Não Planejada,Elétrica,Parada não planejada por elétrica
3653,57,5,2,2024-02-26 14:00:00,2024-02-26 14:42:00,42,Planejada,Setup,Setup de rotina
3654,57,5,2,2024-02-26 16:00:00,2024-02-26 16:12:00,12,Não Planejada,Elétrica,Parada não planejada por elétrica
3655,57,5,3,2024-02-26 22:00:00,2024-02-26 22:41:00,41,Planejada,Setup,Setup de rotina
3656,57,5,3,2024-02-27 00:00:00,2024-02-27 00:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
